,state,regional_division,population,article_title,revision_id,article_quality
4685,Indiana,Midwest,"6,833,037","Jasper, Indiana",1174121203,C
4686,Indiana,Midwest,"6,833,037","Warsaw, Indiana",1178630188,C
4687,Indiana,Midwest,"6,833,037","Beech Grove, Indiana",1177396301,FA
4688,Indiana,Midwest,"6,833,037","Chesterton, Indiana",1178908343,C
4689,Indiana,Midwest,"6,833,037","Cedar Lake, Indiana",1171900614,C
4690,Indiana,Midwest,"6,833,037","Speedway, Indiana",1166903612,C
4691,Indiana,Midwest,"6,833,037","Auburn, Indiana",1176909405,C
4692,Indiana,Midwest,"6,833,037","Bedford, Indiana",1178189433,C
4693,Indiana,Midwest,"6,833,037","Connersville, Indiana",1179056502,B
4694,Indiana,Midwest,"6,833,037","Washington, Indiana",1176975201,C
4695,Indiana,Midwest,"6,833,037","Greensburg, Indiana",1171074034,C
4696,Indiana,Midwest,"6,833,037","Lake Station, Indiana",1169803823,C
4697,Indiana,Midwest,"6,833,037","Martinsville, Indiana",1165892526,C
4698,Indiana,Midwest,"6,833,037","Madison, Indiana",1177691176,C
4699,Indiana,Midwest,"6,833,037","Yorktown, Indiana",1176418173,C
4700,Indiana,Midwest,"6,833,037","Peru, Indiana",1165897661,C
4701,Indiana,Midwest,"6,833,037","Lowell, Indiana",1166206375,C
4702,Indiana,Midwest,"6,833,037","Danville, Indiana",1166902724,C
4703,Indiana,Midwest,"6,833,037","Wabash, Indiana",1166250504,C
4704,Indiana,Midwest,"6,833,037","Bluffton, Indiana",1171589513,GA
4705,Indiana,Midwest,"6,833,037","Kendallville, Indiana",1178388438,C
4706,Indiana,Midwest,"6,833,037","Plymouth, Indiana",1165898241,GA
4707,Indiana,Midwest,"6,833,037","Whitestown, Indiana",1175968036,GA
4708,Indiana,Midwest,"6,833,037","Decatur, Indiana",1179707148,GA
4709,Indiana,Midwest,"6,833,037","Columbia City, Indiana",1174566743,C
4710,Indiana,Midwest,"6,833,037","Greencastle, Indiana",1172469769,C
4711,Indiana,Midwest,"6,833,037","Bargersville, Indiana",1166015022,C
4712,Indiana,Midwest,"6,833,037","Mooresville, Indiana",1166208527,GA
4713,Indiana,Midwest,"6,833,037","Angola, Indiana",1172870080,C
4714,Indiana,Midwest,"6,833,037","Sellersburg, Indiana",1166846999,C
4715,Indiana,Midwest,"6,833,037","Huntertown, Indiana",1166181551,C
4716,Indiana,Midwest,"6,833,037","Princeton, Indiana",1174793049,C
4717,Indiana,Midwest,"6,833,037","Charlestown, Indiana",1172626852,C
4718,Indiana,Midwest,"6,833,037","Elwood, Indiana",1176073219,C
4719,Indiana,Midwest,"6,833,037","Brazil, Indiana",1175062543,C
4720,Indiana,Midwest,"6,833,037","McCordsville, Indiana",1166207313,C
4721,Indiana,Midwest,"6,833,037","Tell City, Indiana",1175843412,C
4722,Indiana,Midwest,"6,833,037","Nappanee, Indiana",1179800972,B
4723,Indiana,Midwest,"6,833,037","Batesville, Indiana",1177580284,C
4724,Indiana,Midwest,"6,833,037","Scottsburg, Indiana",1160399962,GA
4725,Indiana,Midwest,"6,833,037","Winfield, Indiana",1166334062,C
4726,Indiana,Midwest,"6,833,037","Boonville, Indiana",1174148797,C
4727,Indiana,Midwest,"6,833,037","Elletsville, Indiana",219330388,Stub
4728,Indiana,Midwest,"6,833,037","North Vernon, Indiana",1165895912,C
4729,Indiana,Midwest,"6,833,037","Garrett, Indiana",1165747712,GA
4730,Indiana,Midwest,"6,833,037","Mount Vernon, Indiana",1165894601,C
4731,Indiana,Midwest,"6,833,037","Huntingburg, Indiana",1165750629,C
4732,Indiana,Midwest,"6,833,037","Salem, Indiana",1174053000,C
4733,Indiana,Midwest,"6,833,037","Rushville, Indiana",1177060886,C
4734,Indiana,Midwest,"6,833,037","Rochester, Indiana",1176974964,C
4735,Indiana,Midwest,"6,833,037","Portland, Indiana",1172409053,C
4736,Indiana,Midwest,"6,833,037","Rensselaer, Indiana",1167981848,GA
4737,Indiana,Midwest,"6,833,037","Gas City, Indiana",1177961295,C
4738,Indiana,Midwest,"6,833,037","Hartford City, Indiana",1165749305,GA
4739,Indiana,Midwest,"6,833,037","Cumberland, Indiana",1166066237,C
4740,Indiana,Midwest,"6,833,037","New Whiteland, Indiana",1166209350,C
4741,Indiana,Midwest,"6,833,037","Monticello, Indiana",1177276255,C
4742,Indiana,Midwest,"6,833,037","Cicero, Indiana",1179809566,GA
4743,Indiana,Midwest,"6,833,037","Tipton, Indiana",1175955068,GA
4744,Indiana,Midwest,"6,833,037","Westville, Indiana",1178244767,C
4745,Indiana,Midwest,"6,833,037","North Manchester, Indiana",1166209757,C
4746,Indiana,Midwest,"6,833,037","Porter, Indiana",1166229271,C
4747,Indiana,Midwest,"6,833,037","Alexandria, Indiana",1174864775,C
4748,Indiana,Midwest,"6,833,037","Linton, Indiana",1178594386,C
4749,Indiana,Midwest,"6,833,037","Lawrenceburg, Indiana",1172408676,GA
4750,Indiana,Midwest,"6,833,037","Winona Lake, Indiana",1166334105,GA
4751,Indiana,Midwest,"6,833,037","Whiting, Indiana",1174123794,C
4752,Indiana,Midwest,"6,833,037","Fortville, Indiana",1109192804,C
4753,Indiana,Midwest,"6,833,037","Pendleton, Indiana",1166211137,C
4754,Indiana,Midwest,"6,833,037","Bremen, Indiana",1166016223,GA
4755,Indiana,Midwest,"6,833,037","Clinton, Indiana",1172031563,C
4756,Indiana,Midwest,"6,833,037","Whiteland, Indiana",1175207128,C
4757,Indiana,Midwest,"6,833,037","Winchester, Indiana",1178169759,C
4758,Indiana,Midwest,"6,833,037","Edinburgh, Indiana",1172451634,C
4759,Indiana,Midwest,"6,833,037","Ligonier, Indiana",1176398135,C
4760,Indiana,Midwest,"6,833,037","Greendale, Indiana",1165748683,C
4761,Indiana,Midwest,"6,833,037","Mitchell, Indiana",1179469715,C
4762,Indiana,Midwest,"6,833,037","Berne, Indiana",1177363598,GA
4763,Indiana,Midwest,"6,833,037","DeMotte, Indiana",1166066509,C
4764,Indiana,Midwest,"6,833,037","Austin, Indiana",1173074161,GA
4765,Indiana,Midwest,"6,833,037","Sullivan, Indiana",1165903377,C
4766,Indiana,Midwest,"6,833,037","Upland, Indiana",1166331945,GA
4767,Indiana,Midwest,"6,833,037","Georgetown, Floyd County, Indiana",1166069195,C
4768,Indiana,Midwest,"6,833,037","Hebron, Indiana",1166180813,GA
4769,Indiana,Midwest,"6,833,037","Hanover, Indiana",1166180439,C
4770,Indiana,Midwest,"6,833,037","Aurora, Indiana",1175699645,C
4771,Indiana,Midwest,"6,833,037","Chandler, Indiana",1174149220,C
4772,Indiana,Midwest,"6,833,037","Pittsboro, Indiana",1166228991,C
4773,Indiana,Midwest,"6,833,037","Paoli, Indiana",1166210915,GA
4774,Indiana,Midwest,"6,833,037","Leo-Cedarville, Indiana",1166205786,C
4775,Indiana,Midwest,"6,833,037","Knox, Indiana",1165752362,C
4776,Indiana,Midwest,"6,833,037","Middlebury, Indiana",1166207698,C
4777,Indiana,Midwest,"6,833,037","Union City, Indiana",1165905164,GA
4778,Indiana,Midwest,"6,833,037","Newburgh, Indiana",1174149118,GA
4779,Indiana,Midwest,"6,833,037","Attica, Indiana",1175523115,GA
4780,Indiana,Midwest,"6,833,037","Ossian, Indiana",1169289868,C
4781,Indiana,Midwest,"6,833,037","Corydon, Indiana",1176904219,B
4782,Indiana,Midwest,"6,833,037","Sheridan, Indiana",1166231185,C
4783,Indiana,Midwest,"6,833,037","Syracuse, Indiana",1166331036,C
4784,Indiana,Midwest,"6,833,037","Brownstown, Indiana",1176783568,C
4785,Indiana,Midwest,"6,833,037","Fort Branch, Indiana",1166068470,C
4786,Indiana,Midwest,"6,833,037","Delphi, Indiana",1165646602,C
4787,Indiana,Midwest,"6,833,037","Bicknell, Indiana",1175383796,C
4788,Indiana,Midwest,"6,833,037","Centerville, Indiana",1166017547,GA
4789,Indiana,Midwest,"6,833,037","Butler, Indiana",1165537811,C
4790,Indiana,Midwest,"6,833,037","LaGrange, Indiana",1175560666,C
4791,Indiana,Midwest,"6,833,037","Fairmount, Indiana",1158583247,C
4792,Indiana,Midwest,"6,833,037","Loogootee, Indiana",1173987848,GA
4793,Indiana,Midwest,"6,833,037","Brookville, Indiana",1177837845,C
4794,Indiana,Midwest,"6,833,037","Osceola, Indiana",1172574488,C
4795,Indiana,Midwest,"6,833,037","Santa Claus, Indiana",1172490716,GA
4796,Indiana,Midwest,"6,833,037","Covington, Indiana",1165645403,C
4797,Indiana,Midwest,"6,833,037","Brooklyn, Indiana",1166016461,GA
4798,Indiana,Midwest,"6,833,037","Rockville, Indiana",1166230155,C
4799,Indiana,Midwest,"6,833,037","Chesterfield, Indiana",1166017812,GA
4800,Indiana,Midwest,"6,833,037","Spencer, Indiana",1169620072,C
4801,Indiana,Midwest,"6,833,037","Avilla, Indiana",1166014848,C
4802,Indiana,Midwest,"6,833,037","Oakland City, Indiana",1165896219,C
4803,Indiana,Midwest,"6,833,037","Greentown, Indiana",1179275931,C
4804,Indiana,Midwest,"6,833,037","Fowler, Indiana",1166068556,C
4805,Indiana,Midwest,"6,833,037","Winamac, Indiana",1171265770,GA
4806,Indiana,Midwest,"6,833,037","Petersburg, Indiana",1165897679,C
4807,Indiana,Midwest,"6,833,037","Albany, Indiana",1165909553,GA
4808,Indiana,Midwest,"6,833,037","Bloomfield, Indiana",1170904278,C
4809,Indiana,Midwest,"6,833,037","Middletown, Indiana",1176465517,C
4810,Indiana,Midwest,"6,833,037","Dunkirk, Indiana",1165647369,C
4811,Indiana,Midwest,"6,833,037","Ingalls, Indiana",1170211825,C
4812,Indiana,Midwest,"6,833,037","Albion, Indiana",1165909605,C
4813,Indiana,Midwest,"6,833,037","Versailles, Indiana",1166332153,C
4814,Indiana,Midwest,"6,833,037","West Terre Haute, Indiana",1166333195,GA
4815,Indiana,Midwest,"6,833,037","Ferdinand, Indiana",1175856992,C
4816,Indiana,Midwest,"6,833,037","Jasonville, Indiana",1165751070,C
4817,Indiana,Midwest,"6,833,037","Knightstown, Indiana",1178647460,GA
4818,Indiana,Midwest,"6,833,037","Rockport, Indiana",1178916556,GA
4819,Indiana,Midwest,"6,833,037","Rising Sun, Indiana",1166923580,C
4820,Indiana,Midwest,"6,833,037","Waterloo, Indiana",1177860220,C
4821,Indiana,Midwest,"6,833,037","Orleans, Indiana",1166210658,C
4822,Indiana,Midwest,"6,833,037","Veedersburg, Indiana",1166332088,C
4823,Indiana,Midwest,"6,833,037","Walkerton, Indiana",1166332403,GA
4824,Indiana,Midwest,"6,833,037","Cloverdale, Indiana",1161499431,C
4825,Indiana,Midwest,"6,833,037","Burns Harbor, Indiana",1149543996,C
4826,Indiana,Midwest,"6,833,037","Fremont, Indiana",1175838293,C
4827,Indiana,Midwest,"6,833,037","Liberty, Indiana",1166205902,C
4828,Indiana,Midwest,"6,833,037","Churubusco, Indiana",1176108557,C
4829,Indiana,Midwest,"6,833,037","Battle Ground, Indiana",1168159472,C
4830,Indiana,Midwest,"6,833,037","Bristol, Indiana",1173166580,GA
4831,Indiana,Midwest,"6,833,037","Argos, Indiana",1174281923,C
4832,Indiana,Midwest,"6,833,037","Southport, Indiana",1177663573,GA
4833,Indiana,Midwest,"6,833,037","Cambridge City, Indiana",1166017037,C
4834,Indiana,Midwest,"6,833,037","Bourbon, Indiana",1166016042,C
4835,Indiana,Midwest,"6,833,037","Montpelier, Indiana",1165894116,GA
4836,Indiana,Midwest,"6,833,037","Woodburn, Indiana",1165908322,C
4837,Indiana,Midwest,"6,833,037","Daleville, Indiana",1166066329,GA
4838,Indiana,Midwest,"6,833,037","Brookston, Indiana",1172175978,C
4839,Indiana,Midwest,"6,833,037","Jonesboro, Indiana",1171235234,C
4840,Indiana,Midwest,"6,833,037","Dale, Indiana",1166066324,C
4841,Indiana,Midwest,"6,833,037","Arcadia, Indiana",1170903710,GA
4842,Indiana,Midwest,"6,833,037","Crothersville, Indiana",1179746290,GA
4843,Indiana,Midwest,"6,833,037","Cannelton, Indiana",1165538194,C
4844,Indiana,Midwest,"6,833,037","Clermont, Indiana",1166018170,GA
4845,Indiana,Midwest,"6,833,037","Converse, Indiana",1166018716,GA
4846,Indiana,Midwest,"6,833,037","Culver, Indiana",1168415946,C
4847,Indiana,Midwest,"6,833,037","Akron, Indiana",1169441528,C
4848,Indiana,Midwest,"6,833,037","Andrews, Indiana",1172554744,C
4849,Indiana,Midwest,"6,833,037","Ashley, Indiana",1166014650,C
4850,Indiana,Midwest,"6,833,037","Cayuga, Indiana",1166017478,C
4851,Indiana,Midwest,"6,833,037","Brook, Indiana",1166016404,C
4852,Indiana,Midwest,"6,833,037","Carthage, Indiana",1170905527,C
4853,Indiana,Midwest,"6,833,037","Clay City, Indiana",1166018071,C
4854,Indiana,Midwest,"6,833,037","Bunker Hill, Indiana",1170904783,C
4855,Indiana,Midwest,"6,833,037","Boswell, Indiana",1166016030,C
4856,Indiana,Midwest,"6,833,037","Borden, Indiana",1176321698,C
4857,Indiana,Midwest,"6,833,037","Darlington, Indiana",1178610635,GA
4858,Indiana,Midwest,"6,833,037","Colfax, Indiana",1166018418,C
4859,Indiana,Midwest,"6,833,037","Bainbridge, Indiana",1166014951,GA
4860,Indiana,Midwest,"6,833,037","Carlisle, Indiana",1170905245,C
4861,Indiana,Midwest,"6,833,037","Clarks Hill, Indiana",1166018027,C
4862,Indiana,Midwest,"6,833,037","Beverly Shores, Indiana",1166015635,GA
4863,Indiana,Midwest,"6,833,037","Camden, Indiana",1166017052,C
4864,Indiana,Midwest,"6,833,037","Coatesville, Indiana",1166786805,C
4865,Indiana,Midwest,"6,833,037","Dana, Indiana",1166066340,C
4866,Indiana,Midwest,"6,833,037","Cynthiana, Indiana",1166066290,C
4867,Indiana,Midwest,"6,833,037","Campbellsburg, Indiana",1166017112,C
4868,Indiana,Midwest,"6,833,037","Chalmers, Indiana",1166017607,C
4869,Indiana,Midwest,"6,833,037","Burlington, Indiana",1170905008,C
4870,Indiana,Midwest,"6,833,037","Advance, Indiana",1171168767,C
4871,Indiana,Midwest,"6,833,037","Cromwell, Indiana",1123741124,C
4872,Indiana,Midwest,"6,833,037","Chrisney, Indiana",1176720950,C
4873,Indiana,Midwest,"6,833,037","Bruceville, Indiana",1166016572,C
4874,Indiana,Midwest,"6,833,037","Birdseye, Indiana",1175856814,C
4875,Indiana,Midwest,"6,833,037","Amo, Indiana",1170903423,GA
4876,Indiana,Midwest,"6,833,037","Claypool, Indiana",1166018082,C
4877,Indiana,Midwest,"6,833,037","Burnettsville, Indiana",1166016847,GA
4878,Indiana,Midwest,"6,833,037","Clear Lake, Indiana",1166018134,C
4879,Indiana,Midwest,"6,833,037","Amboy, Indiana",1165909856,GA
4880,Indiana,Midwest,"6,833,037","Bloomingdale, Indiana",1172774866,GA
4881,Indiana,Midwest,"6,833,037","Carbon, Indiana",1166017242,C
4882,Indiana,Midwest,"6,833,037","Bryant, Indiana",1145392320,C
4883,Indiana,Midwest,"6,833,037","Corunna, Indiana",1166018903,C
4884,Indiana,Midwest,"6,833,037","Ambia, Indiana",1165909852,GA
4885,Indiana,Midwest,"6,833,037","Altona, Indiana",1165909821,C
4886,Indiana,Midwest,"6,833,037","Center Point, Indiana",1166017533,C
4887,Indiana,Midwest,"6,833,037","Clifford, Indiana",1166018204,C
4888,Indiana,Midwest,"6,833,037","Cannelburg, Indiana",1166017170,C
4889,Indiana,Midwest,"6,833,037","Crane, Indiana",1166066049,C
4890,Indiana,Midwest,"6,833,037","Cadiz, Indiana",1166016972,C
4891,Indiana,Midwest,"6,833,037","Boston, Indiana",1166016019,C
4892,Indiana,Midwest,"6,833,037","Cedar Grove, Indiana",1166017497,C
4893,Indiana,Midwest,"6,833,037","Crandall, Indiana",1166066040,C
4894,Indiana,Midwest,"6,833,037","Burket, Indiana",1166016791,C
4895,Indiana,Midwest,"6,833,037","Blountsville, Indiana",1166015883,C
4896,Indiana,Midwest,"6,833,037","Country Club Heights, Indiana",1170226851,C
4897,Indiana,Midwest,"6,833,037","Bethany, Indiana",1166015554,C
4898,Indiana,Midwest,"6,833,037","Brooksburg, Indiana",1166016485,C
4899,Indiana,Midwest,"6,833,037","Crows Nest, Indiana",1166066176,C
4900,Indiana,Midwest,"6,833,037","Alamo, Indiana",1165909519,GA
4901,Indiana,Midwest,"6,833,037","Alfordsville, Indiana",1165909689,C
4902,Indiana,Midwest,"6,833,037","Alton, Indiana",1176781540,C
4903,Indiana,Midwest,"6,833,037","Cincinnati, Indiana",1166695868,Start
4904,Indiana,Midwest,"6,833,037","Dayton, Indiana",1166066489,C
4905,Indiana,Midwest,"6,833,037","Decker, Indiana",1110075675,C
4906,Indiana,Midwest,"6,833,037","Denver, Indiana",1166066738,GA
4907,Indiana,Midwest,"6,833,037","Dillsboro, Indiana",1166066924,C
4908,Indiana,Midwest,"6,833,037","Dublin, Indiana",1115061218,C
4909,Indiana,Midwest,"6,833,037","Dugger, Indiana",1166067104,C
4910,Indiana,Midwest,"6,833,037","Dune Acres, Indiana",1166067129,C
4911,Indiana,Midwest,"6,833,037","Dunreith, Indiana",1166067141,C
4912,Indiana,Midwest,"6,833,037","Dupont, Indiana",1166067152,C
4913,Indiana,Midwest,"6,833,037","Earl Park, Indiana",1166067208,C
4914,Indiana,Midwest,"6,833,037","East Germantown, Indiana",1166067232,GA
4915,Indiana,Midwest,"6,833,037","Eaton, Indiana",1166067414,GA
4916,Indiana,Midwest,"6,833,037","Economy, Indiana",1166067444,C
4917,Indiana,Midwest,"6,833,037","Edgewood, Indiana",1170224605,GA
4918,Indiana,Midwest,"6,833,037","Edwardsport, Indiana",1166067505,C
4919,Indiana,Midwest,"6,833,037","Elberfeld, Indiana",1166067541,C
4920,Indiana,Midwest,"6,833,037","Elizabeth, Indiana",1166697327,C
4921,Indiana,Midwest,"6,833,037","Elizabethtown, Bartholomew County, Indiana",714777168,Stub
4922,Indiana,Midwest,"6,833,037","Elnora, Indiana",1166067662,C
4923,Indiana,Midwest,"6,833,037","English, Indiana",1172408547,C
4924,Indiana,Midwest,"6,833,037","Etna Green, Indiana",1166067853,C
4925,Indiana,Midwest,"6,833,037","Fairland, Indiana",1171043362,C
4926,Indiana,Midwest,"6,833,037","Fairview Park, Indiana",1166068018,C
4927,Indiana,Midwest,"6,833,037","Farmersburg, Indiana",1172454876,C
4928,Indiana,Midwest,"6,833,037","Farmland, Indiana",1166068126,C
4929,Indiana,Midwest,"6,833,037","Fillmore, Indiana",1170700574,C
4930,Indiana,Midwest,"6,833,037","Flora, Indiana",1147269817,C
4931,Indiana,Midwest,"6,833,037","Fountain City, Indiana",1170862396,GA
4932,Indiana,Midwest,"6,833,037","Fowlerton, Indiana",1166068559,C
4933,Indiana,Midwest,"6,833,037","Francesville, Indiana",1166068578,C
4934,Indiana,Midwest,"6,833,037","Francisco, Indiana",1166068585,C
4935,Indiana,Midwest,"6,833,037","Frankton, Indiana",1170231756,GA
4936,Indiana,Midwest,"6,833,037","French Lick, Indiana",1174666919,C
4937,Indiana,Midwest,"6,833,037","Fulton, Indiana",1166068887,C
4938,Indiana,Midwest,"6,833,037","Galveston, Indiana",1166068952,C
4939,Indiana,Midwest,"6,833,037","Gaston, Indiana",1166069080,GA
4940,Indiana,Midwest,"6,833,037","Geneva, Indiana",1166069137,GA
4941,Indiana,Midwest,"6,833,037","Gentryville, Indiana",1166069152,C
4942,Indiana,Midwest,"6,833,037","Glenwood, Indiana",1166069502,C
4943,Indiana,Midwest,"6,833,037","Goodland, Indiana",1166069554,Start
4944,Indiana,Midwest,"6,833,037","Gosport, Indiana",1173829321,GA
4945,Indiana,Midwest,"6,833,037","Grabill, Indiana",1147357632,C
4946,Indiana,Midwest,"6,833,037","Grandview, Indiana",1149233453,C
4947,Indiana,Midwest,"6,833,037","Greensboro, Indiana",1166180003,C
4948,Indiana,Midwest,"6,833,037","Greens Fork, Indiana",1147359025,C
4949,Indiana,Midwest,"6,833,037","Greenville, Indiana",1166180030,C
4950,Indiana,Midwest,"6,833,037","Griffin, Indiana",1166180106,C
4951,Indiana,Midwest,"6,833,037","Hagerstown, Indiana",1177229531,C
4952,Indiana,Midwest,"6,833,037","Hamilton, Indiana",1166180324,C
4953,Indiana,Midwest,"6,833,037","Hamlet, Indiana",1166180343,GA
4954,Indiana,Midwest,"6,833,037","Hardinsburg, Indiana",1166180473,C
4955,Indiana,Midwest,"6,833,037","Harmony, Indiana",1166180491,C
4956,Indiana,Midwest,"6,833,037","Hartsville, Indiana",1166180649,C
4957,Indiana,Midwest,"6,833,037","Haubstadt, Indiana",1166180707,C
4958,Indiana,Midwest,"6,833,037","Hazleton, Indiana",1166180794,C
4959,Indiana,Midwest,"6,833,037","Hillsboro, Indiana",1166181059,C
4960,Indiana,Midwest,"6,833,037","Holland, Indiana",1166181209,C
4961,Indiana,Midwest,"6,833,037","Holton, Indiana",1166181297,C
4962,Indiana,Midwest,"6,833,037","Homecroft, Indiana",1149805219,GA
4963,Indiana,Midwest,"6,833,037","Hope, Indiana",1176224905,C
4964,Indiana,Midwest,"6,833,037","Hudson, Indiana",1166181490,C
4965,Indiana,Midwest,"6,833,037","Hymera, Indiana",1176704812,GA
4966,Indiana,Midwest,"6,833,037","Indian Village, Indiana",1166181673,C
4967,Indiana,Midwest,"6,833,037","Jamestown, Indiana",1166181846,C
4968,Indiana,Midwest,"6,833,037","Jonesville, Indiana",1166182092,C
4969,Indiana,Midwest,"6,833,037","Kempton, Indiana",1166182194,C
4970,Indiana,Midwest,"6,833,037","Kennard, Indiana",1166182238,C
4971,Indiana,Midwest,"6,833,037","Kentland, Indiana",1166182291,C
4972,Indiana,Midwest,"6,833,037","Kewanna, Indiana",1166182330,C
